date,subregion1_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients
11/1/2020,Florida,243693,80.342424,43,6711,1,85,114302,348
11/1/2020,Florida,82925,78.216667,4,2519,0,52,44178,164
11/1/2020,Florida,73384,74.51875,4,2411,0,50,40755,269
11/1/2020,Florida,124995,76.058333,4,2956,0,86,42208,294
11/1/2020,Florida,353339,75.448148,20,11023,1,350,124900,1114
11/1/2020,Florida,159701,81.606452,11,5444,0,167,64049,428
11/1/2020,Florida,1470344,80.354355,218,53002,15,1588,810956,4339
11/1/2020,Florida,525141,76.321239,65,11148,3,244,209360,1060
11/1/2020,Florida,68021,78.136364,6,2559,0,30,21427,133
11/1/2020,Florida,27154,79.533333,2,1627,0,16,15363,146
11/1/2020,Florida,24546,74.083333,2,1252,0,24,10143,79
11/1/2020,Florida,587769,77.314815,44,11861,1,375,199616,1052
11/1/2020,Florida,385506,78.997297,73,13693,1,330,256754,925
11/1/2020,Florida,14428,77.666667,2,734,0,14,10954,41
11/1/2020,Florida,19427,74.5,3,936,0,12,11050,37
11/1/2020,Florida,313249,75.153731,25,13751,5,272,151605,951
11/1/2020,Florida,76483,79.424,15,2356,0,25,27406,154
11/1/2020,New York,2295808,81.48371,102,76743,10,5985,1656602,17538
11/1/2020,Florida,181522,78.725,17,3780,1,161,76553,456
11/1/2020,Florida,1355921,78.435979,149,44764,8,560,646014,1714
11/1/2020,Florida,21781,76.075,2,1500,0,18,10798,61
11/1/2020,Florida,290965,77.575439,6,12607,0,118,187209,327
11/1/2020,Florida,8236,75.85,1,541,0,11,4151,15
11/1/2020,Florida,15448,73.433333,4,1153,0,45,14788,65
11/1/2020,Florida,462801,79.789873,31,11021,2,241,188392,798
11/1/2020,Florida,41018,78.316667,8,2260,0,44,17762,212
11/1/2020,Florida,353623,79.132353,47,14729,1,207,167925,889
11/1/2020,Florida,16615,76.4,1,910,0,11,10107,60
11/1/2020,Florida,40276,74.925,2,1161,1,12,17680,92
11/1/2020,Florida,69999,74.754545,9,4309,1,79,37569,264
11/1/2020,Florida,203478,78.015789,28,6600,3,130,73016,351
11/1/2020,Florida,11724,75.375,1,784,0,4,7884,10
11/1/2020,Florida,174049,77.245833,13,6049,2,88,56964,379
11/1/2020,Florida,48289,74.727273,3,3168,0,83,30809,194
11/1/2020,Florida,109999,79.005263,12,2212,1,39,42918,174
11/1/2020,Florida,2713295,80.555136,582,187343,14,3662,1953697,8477
11/1/2020,Florida,345432,77.764706,34,8905,2,227,169562,771
11/1/2020,Florida,1426736,77.533083,174,48991,5,816,665862,2143
11/1/2020,Florida,184736,75.825641,7,6907,0,134,44591,395
11/1/2020,Florida,14364,75.1,1,912,1,10,9328,38
11/1/2020,Florida,313163,77.727907,32,9192,3,336,134940,830
11/1/2020,Florida,13580,74.55,2,622,0,6,2065,51
11/1/2020,New York,475671,79.589216,44,17256,8,897,387696,2518
11/1/2020,Florida,212228,77.186207,29,6250,0,127,106261,448
11/1/2020,New York,2594676,80.061236,231,74449,17,5698,1786803,16253
11/1/2020,New York,1630698,81.935021,66,34195,10,2493,1603409,7963
11/1/2020,Florida,266309,77.945238,42,10871,3,78,187469,571
11/1/2020,Florida,37241,77.977778,1,1688,0,29,22116,132
11/1/2020,Florida,16105,76.5,2,960,0,15,8440,56
11/1/2020,Florida,27142,76.2,2,1244,0,15,14894,77
11/1/2020,Florida,537868,77.039048,54,13055,3,322,214319,1036
11/1/2020,Florida,740000,78.6875,78,23806,5,518,298936,1619
11/1/2020,Florida,154241,79.677778,20,3956,2,125,72295,372
11/1/2020,Florida,28254,75.95,5,1808,0,24,17840,92
10/31/2020,Florida,103852,77.426087,26,2717,0,118,49462,291
10/31/2020,Florida,419680,80.290123,162,9904,5,343,223081,826
10/31/2020,Florida,124995,76.058333,15,2952,3,86,42153,294
10/31/2020,Florida,313249,75.153731,61,13726,4,272,151430,946
10/31/2020,Florida,45993,75.622222,6,3059,0,56,33252,239
10/31/2020,Florida,385506,78.997297,150,13620,6,330,256314,924
10/31/2020,Florida,212228,77.186207,63,6221,2,127,105944,448
10/31/2020,Florida,1355921,78.435979,359,44615,6,560,644474,1706
10/31/2020,Florida,41018,78.316667,9,2252,0,44,17754,212
10/31/2020,Florida,313163,77.727907,51,9160,1,336,134632,827
10/31/2020,New York,1440625,78.238413,65,55956,7,3972,1026870,12228
10/31/2020,Florida,525141,76.321239,116,11083,9,244,208809,1057
10/31/2020,Florida,968341,77.648598,238,26225,5,823,495514,2622
10/31/2020,Florida,685368,77.266667,183,23475,10,623,312827,2861
10/31/2020,Florida,186704,76.175,41,3809,1,175,64491,481
10/31/2020,Florida,48289,74.727273,18,3165,2,83,30800,194
10/31/2020,New York,475671,79.589216,52,17212,5,896,385303,2510
10/31/2020,Florida,18474,76.14,1,1086,0,25,12058,56
10/31/2020,Florida,937933,75.768263,359,35622,7,523,556032,1326
10/31/2020,Florida,740000,78.6875,169,23728,2,518,298455,1614
10/31/2020,Florida,82925,78.216667,9,2515,0,52,44005,164
10/31/2020,Florida,76483,79.424,33,2341,1,25,27358,154
10/31/2020,Florida,44124,75.742857,8,3024,0,78,26991,163
10/31/2020,Florida,181522,78.725,40,3763,2,159,76320,455
10/31/2020,Florida,14364,75.1,4,911,0,10,9319,37
10/31/2020,Florida,1934516,79.300597,882,87242,28,1523,1197939,6349
10/31/2020,Florida,13580,74.55,1,620,0,6,2067,51
10/31/2020,Florida,372678,81.591525,98,14607,3,256,170071,1019
10/31/2020,Florida,40276,74.925,8,1159,0,12,17648,91
10/31/2020,Florida,266309,77.945238,139,10829,6,76,186875,568
10/31/2020,Florida,17900,77.36,4,616,1,18,8976,43
10/31/2020,Florida,109999,79.005263,24,2200,0,39,42857,173
10/31/2020,Florida,587769,77.314815,94,11817,1,375,199016,1051
10/31/2020,Florida,8236,75.85,1,540,0,11,4148,15
10/31/2020,Florida,21781,76.075,9,1498,1,18,10794,61
10/31/2020,New York,2295808,81.48371,117,76641,12,5983,1646089,17528
10/31/2020,Florida,14165,76.5,1,684,0,9,8306,41
10/31/2020,Florida,37241,77.977778,13,1687,1,29,22094,132
10/31/2020,Florida,24546,74.083333,6,1250,0,24,10132,79
10/31/2020,Florida,1426736,77.533083,457,48817,12,816,664162,2138
10/31/2020,Florida,145415,75.062963,34,3305,0,135,56912,336
10/31/2020,Florida,68021,78.136364,35,2553,2,30,21403,133
10/31/2020,Florida,462801,79.789873,62,10990,2,241,188048,796
10/31/2020,Florida,290965,77.575439,78,12601,3,118,187067,327
10/31/2020,Florida,28254,75.95,8,1803,0,23,17751,92
10/31/2020,Florida,154241,79.677778,39,3936,3,125,72122,370
10/31/2020,Florida,537868,77.039048,110,13001,14,322,213980,1033
10/31/2020,Florida,2713295,80.555136,1302,186761,29,3647,1947577,8463
10/31/2020,Florida,69999,74.754545,15,4300,2,79,37505,263
10/31/2020,New York,1630698,81.935021,52,34129,6,2493,1591779,7953
10/31/2020,Florida,27154,79.533333,8,1625,1,16,15343,146
10/31/2020,Florida,1470344,80.354355,467,52784,13,1588,808876,4324
10/31/2020,Florida,174049,77.245833,32,6036,2,88,56924,377
10/31/2020,Florida,41275,77.055556,13,1765,0,38,23358,197
10/31/2020,Florida,159701,81.606452,20,5433,0,167,63884,428
10/31/2020,Florida,11724,75.375,10,783,0,4,7875,10
10/31/2020,Florida,73384,74.51875,10,2407,2,50,40692,269
10/31/2020,Florida,27142,76.2,2,1242,0,15,14883,77
10/31/2020,Florida,16105,76.5,15,958,0,15,8435,56
10/31/2020,Florida,16615,76.4,7,909,0,11,10092,60
10/31/2020,Florida,353623,79.132353,137,14682,5,206,167461,888
10/31/2020,Florida,19427,74.5,2,933,1,12,11050,37
10/31/2020,Florida,184736,75.825641,22,6900,0,134,44569,395
10/31/2020,New York,2594676,80.061236,118,74218,17,5689,1775810,16236
10/31/2020,Florida,243693,80.342424,75,6668,3,84,113858,347
10/31/2020,Florida,353339,75.448148,54,11003,9,348,124643,1113
10/31/2020,Florida,14428,77.666667,3,732,0,14,10954,41
10/31/2020,Florida,15448,73.433333,8,1149,0,45,14784,65
10/31/2020,Florida,345432,77.764706,74,8871,5,227,169338,769
10/31/2020,Florida,203478,78.015789,55,6572,0,130,72958,348
10/31/2020,Florida,32050,76.55,17,1344,0,11,19683,65
10/30/2020,Florida,32050,76.55,4,1327,0,11,19648,65
10/30/2020,Florida,28254,75.95,5,1795,0,23,17688,92
10/30/2020,New York,1630698,81.935021,102,34077,5,2493,1580228,7947
10/30/2020,Florida,345432,77.764706,21,8797,1,227,168806,764
10/30/2020,Florida,13580,74.55,2,619,0,6,2050,51
10/30/2020,Florida,243693,80.342424,39,6593,2,82,113229,344
10/30/2020,Florida,69999,74.754545,5,4285,1,79,37358,261
10/30/2020,Florida,212228,77.186207,24,6158,2,127,105554,446
10/30/2020,Florida,968341,77.648598,74,25987,5,821,493556,2617
10/30/2020,Florida,525141,76.321239,56,10967,2,244,207938,1048
10/30/2020,Florida,587769,77.314815,105,11723,9,375,198279,1050
10/30/2020,Florida,73384,74.51875,8,2397,0,50,40614,267
10/30/2020,Florida,1934516,79.300597,162,86360,2,1522,1191154,6321
10/30/2020,Florida,40276,74.925,3,1151,0,12,17595,91
10/30/2020,Florida,21781,76.075,2,1489,0,18,10775,60
10/30/2020,Florida,16615,76.4,1,902,0,11,10078,60
10/30/2020,New York,2594676,80.061236,191,74100,13,5687,1762987,16219
10/30/2020,Florida,45993,75.622222,2,3053,0,56,33222,239
10/30/2020,Florida,37241,77.977778,2,1674,0,29,22032,131
10/30/2020,Florida,1470344,80.354355,273,52317,8,1586,804897,4311
10/30/2020,Florida,186704,76.175,17,3768,0,173,64174,480
10/30/2020,Florida,16105,76.5,2,943,0,15,8423,56
10/30/2020,New York,475671,79.589216,76,17160,6,896,382460,2505
10/30/2020,New York,1440625,78.238413,115,55891,12,3972,1019748,12221
10/30/2020,Florida,372678,81.591525,49,14509,3,256,169322,1016
10/30/2020,Florida,353339,75.448148,25,10949,1,347,124148,1104
10/30/2020,Florida,2713295,80.555136,344,185459,7,3643,1935047,8434
10/30/2020,Florida,181522,78.725,28,3723,1,157,75976,453
10/30/2020,Florida,462801,79.789873,60,10928,1,241,187330,794
10/30/2020,Florida,353623,79.132353,45,14545,3,204,166787,883
10/30/2020,Florida,14364,75.1,1,907,0,10,9311,37
10/30/2020,Florida,8602,77.2,1,1274,0,16,4858,25
10/30/2020,Florida,41275,77.055556,3,1752,0,38,23323,197
10/30/2020,Florida,290965,77.575439,23,12523,2,116,186786,324
10/30/2020,Florida,14428,77.666667,4,729,0,14,10946,41
10/30/2020,Florida,145415,75.062963,15,3271,1,135,56646,336
10/30/2020,Florida,937933,75.768263,101,35263,2,516,553889,1319
10/30/2020,Florida,48289,74.727273,3,3147,1,83,30659,192
10/30/2020,Florida,18474,76.14,1,1085,0,25,12054,56
10/30/2020,Florida,174049,77.245833,31,6004,2,88,56834,375
10/30/2020,Florida,19427,74.5,8,931,1,12,11048,36
10/30/2020,Florida,537868,77.039048,51,12891,3,318,213413,1019
10/30/2020,Florida,76483,79.424,29,2308,0,25,27191,153
10/30/2020,Florida,313249,75.153731,59,13665,4,271,151165,942
10/30/2020,Florida,24546,74.083333,5,1244,0,24,10128,79
10/30/2020,Florida,27154,79.533333,3,1617,0,16,15287,145
10/30/2020,New York,2295808,81.48371,168,76524,20,5981,1633425,17516
10/30/2020,Florida,159701,81.606452,16,5413,1,165,63658,428
10/30/2020,Florida,44124,75.742857,7,3016,1,77,26930,163
10/30/2020,Florida,15448,73.433333,1,1141,0,45,14770,65
10/30/2020,Florida,1426736,77.533083,140,48360,3,816,661328,2126
10/30/2020,Florida,184736,75.825641,17,6878,0,134,44493,395
10/30/2020,Florida,419680,80.290123,44,9742,6,343,222505,821
10/30/2020,Florida,385506,78.997297,71,13470,2,330,255364,918
10/30/2020,Florida,154241,79.677778,15,3897,4,125,71862,367
10/30/2020,Florida,103852,77.426087,14,2691,0,114,49238,291
10/30/2020,Florida,1355921,78.435979,195,44256,0,559,642142,1700
10/30/2020,Florida,82925,78.216667,14,2506,0,52,43829,164
10/30/2020,Florida,124995,76.058333,19,2937,1,86,42056,291
10/30/2020,Florida,203478,78.015789,32,6517,1,130,72637,348
10/30/2020,Florida,41018,78.316667,11,2243,0,44,17642,212
10/30/2020,Florida,109999,79.005263,9,2176,0,38,42657,173
10/30/2020,Florida,685368,77.266667,71,23292,8,620,311623,2851
10/30/2020,Florida,313163,77.727907,33,9109,0,335,134086,826
10/30/2020,Florida,14165,76.5,2,683,1,9,8296,41
10/30/2020,Florida,68021,78.136364,18,2518,0,30,21313,131
10/30/2020,Florida,740000,78.6875,77,23559,3,515,297643,1612
10/30/2020,Florida,266309,77.945238,44,10690,1,75,186447,562
10/29/2020,Florida,103852,77.426087,18,2677,2,114,48943,291
10/29/2020,Florida,32050,76.55,3,1323,2,11,19555,65
10/29/2020,Florida,69999,74.754545,27,4280,1,78,36951,260
10/29/2020,Florida,19427,74.5,9,923,0,12,11025,35
10/29/2020,Florida,14165,76.5,5,681,0,9,8262,40
10/29/2020,Florida,313163,77.727907,36,9076,0,334,133405,826
10/29/2020,Florida,587769,77.314815,135,11618,8,370,196775,1041
10/29/2020,Florida,159701,81.606452,24,5397,1,165,63269,427
10/29/2020,Florida,37241,77.977778,5,1672,0,29,21930,131
10/29/2020,Florida,109999,79.005263,31,2167,1,38,42295,173
10/29/2020,Florida,181522,78.725,46,3695,2,157,75457,452
10/29/2020,Florida,14364,75.1,2,906,0,10,9288,37
10/29/2020,Florida,462801,79.789873,121,10868,8,241,186288,793
10/29/2020,Florida,21781,76.075,11,1487,0,18,10721,60
10/29/2020,Florida,345432,77.764706,46,8776,3,227,167551,763
10/29/2020,New York,2295808,81.48371,155,76356,12,5980,1617077,17496
10/29/2020,Florida,1470344,80.354355,400,52044,11,1580,799932,4303
10/29/2020,Florida,16105,76.5,1,941,0,15,8353,56
10/29/2020,Florida,73384,74.51875,11,2389,1,50,40398,267
10/29/2020,Florida,8236,75.85,4,539,0,11,4079,15
10/29/2020,Florida,15448,73.433333,5,1140,0,44,14722,65
10/29/2020,Florida,385506,78.997297,141,13399,0,330,254069,916
10/29/2020,Florida,40276,74.925,8,1148,0,12,17499,91
10/29/2020,Florida,14428,77.666667,5,725,0,14,10922,41
10/29/2020,New York,1440625,78.238413,100,55776,11,3971,1012182,12209
10/29/2020,Florida,685368,77.266667,132,23221,14,615,309811,2843
10/29/2020,Florida,353339,75.448148,83,10924,5,347,123433,1103
10/29/2020,Florida,1355921,78.435979,310,44061,1,559,638168,1700
10/29/2020,Florida,16615,76.4,2,901,0,11,10048,60
10/29/2020,Florida,1934516,79.300597,625,86198,15,1522,1181933,6319
10/29/2020,Florida,27142,76.2,1,1240,0,15,14784,77
10/29/2020,Florida,212228,77.186207,56,6134,0,127,104771,444
10/29/2020,Florida,44124,75.742857,11,3009,0,77,26843,162
10/29/2020,Florida,82925,78.216667,5,2492,0,51,43513,164
10/29/2020,Florida,11724,75.375,2,773,0,4,7809,10
10/29/2020,Florida,243693,80.342424,55,6554,3,80,112375,342
10/29/2020,Florida,18474,76.14,4,1084,1,25,12022,56
10/29/2020,Florida,537868,77.039048,116,12840,4,318,211867,1016
10/29/2020,Florida,154241,79.677778,30,3882,3,125,71302,363
10/29/2020,Florida,48289,74.727273,19,3144,3,83,30460,191
10/29/2020,Florida,1426736,77.533083,349,48220,7,798,656962,2123
10/29/2020,Florida,41018,78.316667,4,2232,1,44,17595,212
10/29/2020,Florida,174049,77.245833,27,5973,3,87,56717,373
10/29/2020,Florida,45993,75.622222,1,3051,0,56,33127,239
10/29/2020,Florida,740000,78.6875,184,23482,6,513,296176,1609
10/29/2020,New York,475671,79.589216,56,17084,5,894,378994,2499
10/29/2020,Florida,17900,77.36,5,612,2,18,8924,42
10/29/2020,Florida,27154,79.533333,8,1614,1,16,15220,145
10/29/2020,Florida,313249,75.153731,66,13606,4,269,150508,938
10/29/2020,Florida,2713295,80.555136,862,185115,17,3634,1920998,8427
10/29/2020,Florida,266309,77.945238,161,10646,6,75,185025,561
10/29/2020,New York,1630698,81.935021,115,33975,9,2491,1563648,7942
10/29/2020,Florida,203478,78.015789,98,6485,1,130,72008,347
10/29/2020,Florida,525141,76.321239,98,10911,3,243,206364,1046
10/29/2020,Florida,419680,80.290123,60,9698,4,340,221282,815
10/29/2020,Florida,372678,81.591525,140,14460,5,255,168504,1013
10/29/2020,Florida,24546,74.083333,9,1239,0,24,10008,79
10/29/2020,Florida,124995,76.058333,37,2918,0,86,41734,290
10/29/2020,Florida,353623,79.132353,83,14500,9,202,165599,880
10/29/2020,Florida,145415,75.062963,36,3256,2,134,56389,335
10/29/2020,Florida,290965,77.575439,54,12500,2,115,185844,322
10/29/2020,Florida,937933,75.768263,201,35162,6,515,550394,1317
10/29/2020,Florida,76483,79.424,23,2279,2,25,26947,153
10/29/2020,Florida,184736,75.825641,57,6861,1,134,44392,395
10/29/2020,Florida,41275,77.055556,11,1749,0,38,23251,197
10/29/2020,Florida,968341,77.648598,251,25913,13,819,490251,2612
10/29/2020,Florida,28254,75.95,10,1790,1,23,17585,92
10/29/2020,Florida,68021,78.136364,33,2500,1,30,21213,131
10/29/2020,Florida,186704,76.175,42,3751,0,173,63710,480
10/29/2020,New York,2594676,80.061236,192,73909,22,5683,1748325,16206
10/28/2020,Florida,18474,76.14,2,1080,1,24,11831,55
10/28/2020,Florida,313163,77.727907,42,9040,1,333,132526,826
10/28/2020,Florida,1426736,77.533083,208,47871,5,782,652693,2116
10/28/2020,Florida,181522,78.725,28,3649,1,157,74674,450
10/28/2020,Florida,24546,74.083333,4,1230,0,24,9999,79
10/28/2020,Florida,69999,74.754545,13,4253,4,78,36617,259
10/28/2020,Florida,41018,78.316667,13,2228,0,43,17545,211
10/28/2020,New York,2295808,81.48371,205,76201,13,5979,1603964,17484
10/28/2020,Florida,587769,77.314815,184,11483,14,368,195451,1033
10/28/2020,Florida,174049,77.245833,24,5946,0,87,56618,370
10/28/2020,Florida,2713295,80.555136,673,184253,14,3625,1908392,8410
10/28/2020,Florida,41275,77.055556,1,1738,0,38,23173,197
10/28/2020,Florida,685368,77.266667,121,23089,6,615,307676,2829
10/28/2020,Florida,537868,77.039048,82,12724,6,318,210370,1012
10/28/2020,Florida,19427,74.5,7,914,0,12,11004,35
10/28/2020,New York,2594676,80.061236,231,73717,16,5681,1734598,16184
10/28/2020,Florida,44124,75.742857,10,2998,1,77,26431,162
10/28/2020,Florida,462801,79.789873,52,10747,2,241,184876,785
10/28/2020,Florida,15448,73.433333,4,1135,0,43,14686,65
10/28/2020,Florida,8602,77.2,2,1273,0,16,4810,25
10/28/2020,Florida,16615,76.4,9,899,1,11,10013,60
10/28/2020,Florida,740000,78.6875,136,23298,6,510,294400,1603
10/28/2020,Florida,45993,75.622222,4,3050,1,56,33078,239
10/28/2020,Florida,14428,77.666667,9,720,2,14,10911,41
10/28/2020,Florida,76483,79.424,36,2256,0,25,26766,151
10/28/2020,Florida,124995,76.058333,10,2881,0,86,41498,290
10/28/2020,Florida,21781,76.075,13,1476,0,16,10667,60
10/28/2020,Florida,212228,77.186207,51,6078,2,126,104129,444
10/28/2020,Florida,32050,76.55,2,1320,0,11,19399,63
10/28/2020,Florida,525141,76.321239,47,10813,2,238,204856,1043
10/28/2020,Florida,40276,74.925,7,1140,0,12,17382,91
10/28/2020,Florida,13580,74.55,5,617,0,6,2047,51
10/28/2020,Florida,11724,75.375,7,771,0,4,7787,10
10/28/2020,Florida,243693,80.342424,65,6499,0,80,111382,339
10/28/2020,Florida,27142,76.2,5,1239,0,15,14736,77
10/28/2020,Florida,353339,75.448148,28,10841,6,347,122485,1098
10/28/2020,New York,1440625,78.238413,125,55676,8,3971,1006623,12198
10/28/2020,Florida,372678,81.591525,79,14320,3,255,167401,1008
10/28/2020,Florida,1470344,80.354355,367,51644,12,1568,794372,4292
10/28/2020,Florida,1934516,79.300597,476,85573,22,1520,1173116,6304
10/28/2020,Florida,290965,77.575439,65,12446,2,115,184790,320
10/28/2020,New York,475671,79.589216,90,17028,3,894,376110,2494
10/28/2020,Florida,14165,76.5,8,676,0,9,8194,40
10/28/2020,Florida,82925,78.216667,12,2487,0,51,43180,164
10/28/2020,Florida,145415,75.062963,12,3220,1,131,55965,333
10/28/2020,Florida,385506,78.997297,83,13258,3,330,252706,916
10/28/2020,Florida,16105,76.5,2,940,1,15,8345,56
10/28/2020,Florida,154241,79.677778,45,3852,0,125,70783,360
10/28/2020,Florida,266309,77.945238,76,10485,2,74,183609,555
10/28/2020,Florida,937933,75.768263,245,34961,3,515,546607,1311
10/28/2020,Florida,203478,78.015789,66,6387,4,130,71828,346
10/28/2020,Florida,73384,74.51875,12,2378,3,50,40032,266
10/28/2020,New York,1630698,81.935021,135,33860,5,2490,1549764,7933
10/28/2020,Florida,17900,77.36,3,607,0,18,8890,40
10/28/2020,Florida,968341,77.648598,138,25662,10,818,486758,2599
10/28/2020,Florida,37241,77.977778,4,1667,1,29,21855,131
10/28/2020,Florida,103852,77.426087,20,2659,2,114,48400,289
10/28/2020,Florida,27154,79.533333,10,1606,0,16,15145,144
10/28/2020,Florida,14364,75.1,1,904,0,10,9244,37
10/28/2020,Florida,48289,74.727273,4,3125,1,83,30394,188
10/28/2020,Florida,419680,80.290123,87,9638,7,338,220002,811
10/28/2020,Florida,313249,75.153731,71,13540,5,269,149966,934
10/28/2020,Florida,184736,75.825641,24,6804,0,133,44137,394
10/28/2020,Florida,1355921,78.435979,190,43751,7,549,632961,1699
10/28/2020,Florida,353623,79.132353,90,14417,4,202,164424,871
10/28/2020,Florida,186704,76.175,38,3709,1,170,63268,480
10/28/2020,Florida,109999,79.005263,3,2136,0,38,41829,172
10/28/2020,Florida,68021,78.136364,31,2467,2,30,21112,130
10/28/2020,Florida,159701,81.606452,23,5373,2,164,62917,426
10/28/2020,Florida,28254,75.95,12,1780,1,19,17504,91
10/28/2020,Florida,345432,77.764706,32,8730,2,227,166598,760
10/27/2020,Florida,48289,74.727273,15,3121,5,83,30070,187
10/27/2020,Florida,385506,78.997297,62,13175,1,330,250995,913
10/27/2020,Florida,15448,73.433333,3,1131,1,43,14636,65
10/27/2020,Florida,587769,77.314815,73,11299,7,368,193995,1019
