date,subregion1_name,subregion2_name,population,life_expectancy,new_confirmed,cumulative_confirmed,new_hospitalized_patients,cumulative_deceased,cumulative_tested,cumulative_hospitalized_patients,latitude,longitude,area_sq_km,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older
8/31/2020,Florida,Brevard County,587769,77.314815,142,7376,16,210,135741,690,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
8/31/2020,Florida,Osceola County,353623,79.132353,136,11424,4,129,113580,647,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
8/31/2020,New York,Kings County,2594676,80.061236,118,64051,13,5585,1073816,15221,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
8/31/2020,Florida,St. Johns County,243693,80.342424,51,4384,3,57,73197,246,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
8/31/2020,Florida,Walton County,68021,78.136364,23,1673,0,20,15375,90,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
8/31/2020,Florida,Dixie County,16615,76.4,16,734,0,4,7288,42,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
8/31/2020,New York,Queens County,2295808,81.48371,77,69829,12,5914,982411,16896,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
8/31/2020,Florida,Escambia County,313249,75.153731,75,11277,3,186,110054,785,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
8/31/2020,Florida,Palm Beach County,1470344,80.354355,431,42180,17,1119,550988,3798,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
8/31/2020,Florida,Lake County,345432,77.764706,134,6607,11,117,119184,582,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
8/31/2020,Florida,Jackson County,48289,74.727273,50,2387,1,66,21071,124,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
8/31/2020,Florida,Pinellas County,968341,77.648598,106,19981,9,658,329966,2170,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
8/31/2020,Florida,Nassau County,82925,78.216667,35,1703,3,19,28914,134,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
8/31/2020,Florida,Indian River County,154241,79.677778,23,2849,3,98,48174,284,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
8/31/2020,Florida,Orange County,1355921,78.435979,470,34500,7,377,446622,1362,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
8/31/2020,Florida,Washington County,24546,74.083333,7,1006,0,16,8261,60,30.61,-85.67,616,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880
8/31/2020,Florida,Putnam County,73384,74.51875,10,1771,2,37,28019,204,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
8/31/2020,Florida,Manatee County,385506,78.997297,61,10482,0,258,176878,809,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
8/30/2020,Florida,Gulf County,16105,76.5,1,825,0,11,6768,49,29.9,-85.24,1928,9447,6658,1384,1390,2170,2082,2201,2384,2252,1534,708
8/30/2020,Florida,Baker County,28254,75.95,2,1156,0,5,11336,45,30.32,-82.27,1525,14874,13380,3646,3798,3887,3886,3793,3747,2968,1701,828
8/30/2020,Florida,Escambia County,313249,75.153731,25,11202,4,186,108824,782,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
8/30/2020,Florida,Duval County,937933,75.768263,57,26365,2,254,374375,1066,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
8/30/2020,New York,New York County,1630698,81.935021,37,30035,3,2460,900980,7679,40.728333,-73.994167,87,772221,858477,143009,125922,302788,302155,207787,194261,170052,112532,72192
8/30/2020,Florida,Gilchrist County,17900,77.36,4,464,1,10,6565,34,29.73,-82.8,921,9254,8646,1997,2297,2407,1877,1936,2524,2393,1583,886
8/30/2020,Florida,Okaloosa County,203478,78.015789,19,4171,3,77,49692,257,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
8/30/2020,Florida,Putnam County,73384,74.51875,4,1761,1,37,27799,202,29.61,-81.74,2142,36313,37071,8729,8561,8287,7397,7641,10647,10959,7382,3781
8/30/2020,Florida,Charlotte County,181522,78.725,20,2685,1,110,49918,340,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
8/30/2020,Florida,Palm Beach County,1470344,80.354355,94,41749,1,1117,547520,3781,26.71,-80.05,6181,712747,757597,152684,162455,169932,170011,177938,199319,178684,147328,111993
8/30/2020,Florida,Hernando County,186704,76.175,13,2530,3,83,41930,353,28.55,-82.47,1526,89778,96926,17836,20178,19064,18547,20538,25445,27883,23884,13329
8/30/2020,Florida,Madison County,18474,76.14,1,867,0,14,8265,41,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
8/30/2020,Florida,Monroe County,76483,79.424,8,1715,0,16,19279,112,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
8/30/2020,Florida,Okeechobee County,41275,77.055556,2,1242,0,15,15810,135,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
8/30/2020,Florida,Volusia County,537868,77.039048,39,9203,0,189,146412,743,29.07,-81.14,1432,262165,275703,51890,56516,64725,57146,59474,77752,80163,56795,33407
8/30/2020,Florida,Walton County,68021,78.136364,2,1650,0,20,15263,90,30.61,-86.17,1240,34509,33512,7878,7099,7229,8675,8382,10321,9874,5959,2604
8/30/2020,Florida,Sarasota County,419680,80.290123,19,7150,1,202,148522,627,27.19,-82.37,1878,199988,219692,31135,36067,35638,34154,40364,56912,72784,67694,44932
8/30/2020,Florida,St. Johns County,243693,80.342424,11,4333,0,57,72758,243,29.91,-81.41,2127,118732,124961,26849,31992,22942,28237,33191,35526,33418,21201,10337
8/30/2020,Florida,DeSoto County,37241,77.977778,12,1487,1,22,16710,112,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
8/30/2020,Florida,Hillsborough County,1426736,77.533083,112,37141,3,547,453157,1750,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
8/30/2020,Florida,Taylor County,21781,76.075,1,1197,0,5,8083,38,30.02,-83.62,3191,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974
8/30/2020,Florida,Polk County,685368,77.266667,116,17104,14,442,199204,2204,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
8/30/2020,Florida,Pasco County,525141,76.321239,13,8076,1,174,137624,824,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
8/30/2020,Florida,Hendry County,41018,78.316667,6,1980,1,39,13489,177,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
8/30/2020,New York,Kings County,2594676,80.061236,61,63933,5,5585,1066910,15208,40.692778,-73.990278,251,1229956,1364720,356592,289847,410536,423754,320676,302727,254657,143155,92732
8/30/2020,Florida,Seminole County,462801,79.789873,25,8415,2,172,134552,674,28.71,-81.23,893,223736,239065,51416,56748,63523,65265,63037,64753,51426,29636,16997
8/30/2020,Florida,Suwannee County,44124,75.742857,8,2442,0,60,17924,124,30.19,-82.99,1792,22950,21174,4967,5194,5485,5216,5025,5973,5888,4107,2269
8/30/2020,Florida,Martin County,159701,81.606452,27,4326,0,114,42383,382,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
8/30/2020,Florida,Nassau County,82925,78.216667,12,1668,0,19,28705,131,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
8/30/2020,Florida,Calhoun County,14428,77.666667,2,571,0,8,7942,33,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
8/30/2020,Florida,Osceola County,353623,79.132353,39,11288,4,129,113001,643,28.06,-81.15,3901,174281,179342,46104,50445,49582,51449,49265,43471,33097,20652,9558
8/30/2020,Florida,St. Lucie County,313163,77.727907,30,6912,1,235,89361,657,27.38,-80.44,1782,152888,160275,33327,35703,34984,34344,36024,42952,42993,33545,19291
8/30/2020,New York,Richmond County,475671,79.589216,25,15141,4,881,230910,2365,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
8/30/2020,Florida,Bradford County,27142,76.2,8,739,0,5,9912,41,29.95,-82.17,777,14744,12398,3094,2926,3728,3743,3391,3623,3240,2203,1194
8/30/2020,Florida,Dixie County,16615,76.4,6,718,1,4,7218,42,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
8/30/2020,Florida,Lee County,740000,78.6875,38,18650,1,418,206926,1410,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
8/30/2020,Florida,Citrus County,145415,75.062963,13,2102,0,57,37088,223,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
8/30/2020,Florida,Jefferson County,14165,76.5,3,500,0,6,5437,31,30.42,-83.9,1649,7408,6757,1398,1324,1505,1616,1792,2170,2225,1422,713
8/30/2020,New York,Queens County,2295808,81.48371,42,69752,7,5914,976547,16884,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
8/30/2020,Florida,Lafayette County,8602,77.2,2,1200,0,7,3791,18,29.99,-83.18,1419,4931,3671,878,1102,1353,1160,1273,1013,888,616,319
8/30/2020,Florida,Clay County,212228,77.186207,32,3946,1,76,69596,331,29.98,-81.86,1667,104587,107641,25375,29687,25443,27041,28239,30471,25263,14414,6295
8/30/2020,Florida,Union County,15448,73.433333,2,601,0,5,11404,38,30.04,-82.37,647,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445
8/30/2020,Florida,Santa Rosa County,174049,77.245833,13,4668,3,55,42749,284,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
8/30/2020,Florida,Hamilton County,14364,75.1,2,701,0,6,7460,28,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
8/30/2020,Florida,Highlands County,103852,77.426087,2,1826,0,67,32325,198,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
8/30/2020,Florida,Marion County,353339,75.448148,26,8483,3,179,82441,845,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
8/30/2020,Florida,Franklin County,11724,75.375,2,545,0,3,6111,7,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
8/30/2020,Florida,Broward County,1934516,79.300597,180,71055,20,1183,826895,5644,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
8/30/2020,New York,Bronx County,1440625,78.238413,20,51884,2,3916,660345,11807,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
8/30/2020,Florida,Wakulla County,32050,76.55,2,887,0,7,13243,45,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
8/30/2020,Florida,Lake County,345432,77.764706,12,6473,3,116,118125,571,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
8/30/2020,Florida,Brevard County,587769,77.314815,32,7234,5,210,135111,674,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
8/30/2020,Florida,Leon County,290965,77.575439,32,6384,1,33,110913,214,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
8/30/2020,Florida,Levy County,40276,74.925,4,911,0,6,12222,72,29.28,-82.79,3658,19711,20565,4269,4293,4375,4082,4299,5958,6335,4555,2110
8/30/2020,Florida,Indian River County,154241,79.677778,2,2826,1,98,47750,281,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
8/30/2020,Florida,Orange County,1355921,78.435979,129,34030,3,376,444094,1355,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
8/30/2020,Florida,Collier County,372678,81.591525,7,11583,0,176,121512,866,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
8/30/2020,Florida,Sumter County,124995,76.058333,4,1861,1,50,29000,222,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
8/30/2020,Florida,Alachua County,266309,77.945238,5,5212,0,33,115587,398,29.683333,-82.366667,2510,128758,137551,27795,33881,65948,33367,26352,28127,27081,15381,8377
8/30/2020,Florida,Miami-Dade County,2713295,80.555136,338,156057,11,2403,1368059,7608,25.774167,-80.193611,6297,1318403,1394892,311086,309276,366360,375014,387072,381121,279069,184323,119974
8/30/2020,Florida,Flagler County,109999,79.005263,2,1339,0,15,27088,112,29.47,-81.3,1478,52891,57108,9475,11455,9811,10087,11878,15054,19497,15372,7370
8/30/2020,Florida,Manatee County,385506,78.997297,8,10421,1,258,175665,809,27.48,-82.36,2312,186419,199087,38412,40327,39871,39607,42556,52661,58004,46439,27629
8/30/2020,Florida,Glades County,13580,74.55,2,468,0,3,1436,38,26.95,-81.19,2555,7572,6008,1016,1331,1585,1686,1677,1756,1808,1829,892
8/30/2020,Florida,Bay County,184736,75.825641,7,5355,2,78,32289,317,30.24,-85.63,2676,91977,92759,22633,20810,25297,24443,22061,26363,22110,13488,7531
8/30/2020,Florida,Hardee County,27154,79.533333,5,1098,0,9,10819,117,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
8/30/2020,Florida,Pinellas County,968341,77.648598,39,19875,7,650,327730,2161,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
8/30/2020,Florida,Columbia County,69999,74.754545,5,3322,0,33,25020,186,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
8/30/2020,Florida,Gadsden County,45993,75.622222,7,2302,1,31,23203,184,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
8/29/2020,Florida,Duval County,937933,75.768263,105,26308,1,254,372557,1064,30.33,-81.65,2378,454866,483067,123320,110313,145093,136167,113871,124925,101155,54475,28614
8/29/2020,Florida,Gadsden County,45993,75.622222,25,2295,0,31,23145,183,30.58,-84.61,1369,21903,24090,5514,5537,5703,5538,5882,6596,6001,3376,1846
8/29/2020,Florida,Leon County,290965,77.575439,103,6352,1,33,110598,213,30.46,-84.28,1818,138155,152810,29906,40925,71313,34958,29735,31207,29046,15916,7959
8/29/2020,Florida,Marion County,353339,75.448148,58,8457,4,174,81890,842,29.21,-82.06,4307,169645,183694,35985,36473,37530,35631,36665,45072,52416,48438,25129
8/29/2020,Florida,Broward County,1934516,79.300597,191,70875,11,1183,822197,5624,26.124354,-80.249503,3418,942414,992102,225540,227767,245152,261834,261712,280940,215325,132157,84089
8/29/2020,New York,Queens County,2295808,81.48371,32,69710,4,5913,969416,16877,40.704167,-73.917778,461,1113524,1182284,271278,236589,326769,346113,307424,316154,254786,143156,93539
8/29/2020,Florida,Pasco County,525141,76.321239,35,8063,8,173,136787,823,28.3,-82.44,2248,255363,269778,56974,60730,55316,60624,66916,72485,67798,54229,30069
8/29/2020,New York,Bronx County,1440625,78.238413,28,51864,6,3914,655681,11805,40.84676,-73.873207,148,679406,761219,206522,192013,232724,201512,176216,179469,129158,75481,47530
8/29/2020,Florida,Highlands County,103852,77.426087,11,1824,0,67,32017,198,27.34,-81.34,2865,50740,53112,9740,9851,9931,9379,9099,12091,15677,17117,10967
8/29/2020,Florida,Nassau County,82925,78.216667,12,1656,2,19,28536,131,30.61,-81.77,1880,40773,42152,8716,9357,8714,9420,10021,12196,12664,8272,3565
8/29/2020,Florida,Dixie County,16615,76.4,10,712,0,4,7200,41,29.59,-83.19,2237,9138,7477,1656,1693,1831,1951,1870,2510,2392,1867,845
8/29/2020,Florida,Lake County,345432,77.764706,47,6461,1,116,117291,568,28.77,-81.72,2995,167074,178358,35480,37620,35739,36972,39352,45064,48605,43052,23548
8/29/2020,Florida,Madison County,18474,76.14,7,866,0,14,8249,41,30.45,-83.47,1854,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806
8/29/2020,Florida,Franklin County,11724,75.375,5,543,0,3,6101,7,29.8,-84.82,2687,6659,5065,1052,1003,1593,1556,1367,1576,1813,1282,482
8/29/2020,Florida,Jackson County,48289,74.727273,9,2337,0,66,20935,123,30.8,-85.21,2472,26607,21682,4816,5322,6307,6603,6440,6397,5973,4096,2335
8/29/2020,Florida,Hillsborough County,1426736,77.533083,230,37029,9,545,450801,1747,27.91,-82.35,3279,697571,729165,178297,178833,206500,205720,191896,187064,147586,84880,45960
8/29/2020,Florida,Hardee County,27154,79.533333,1,1093,0,9,10802,117,27.49,-81.81,1653,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118
8/29/2020,Florida,Polk County,685368,77.266667,96,16988,6,442,198001,2190,27.96,-81.7,5206,335901,349467,82053,87374,87382,83183,80705,84791,82618,63958,33304
8/29/2020,Florida,Calhoun County,14428,77.666667,9,569,0,8,7934,33,30.41,-85.2,1488,7870,6558,1557,1649,1850,1945,1979,1959,1707,1132,650
8/29/2020,Florida,Holmes County,19427,74.5,3,623,0,5,8118,24,30.87,-85.81,1266,10341,9086,2061,2189,2607,2269,2517,2701,2438,1697,948
8/29/2020,Florida,Pinellas County,968341,77.648598,78,19836,9,650,326020,2154,27.9,-82.74,1574,464959,503382,85679,90087,108869,109916,113574,150281,143302,99814,66819
8/29/2020,Florida,Indian River County,154241,79.677778,7,2824,3,98,47560,280,27.7,-80.58,1598,74067,80174,13192,14961,14307,13654,15138,21094,25520,22196,14179
8/29/2020,Florida,Citrus County,145415,75.062963,18,2089,3,57,36762,223,28.85,-82.52,2002,70393,75022,11303,12466,12032,11274,13063,20057,27101,24914,13205
8/29/2020,Florida,Lee County,740000,78.6875,54,18612,4,418,206019,1409,26.58,-81.92,3139,362589,377411,70940,75521,78176,77934,80319,96573,111619,97169,51749
8/29/2020,Florida,Wakulla County,32050,76.55,2,885,0,7,13234,45,30.15,-84.38,736,17315,14735,3571,3951,3763,4521,4694,4667,3822,2228,833
8/29/2020,New York,Richmond County,475671,79.589216,7,15116,1,881,229357,2361,40.576281,-74.144839,265,230478,245193,55826,59252,63097,60160,62305,68677,56338,31654,18362
8/29/2020,Florida,Martin County,159701,81.606452,23,4299,0,114,42187,382,27.08,-80.4,1950,78883,80818,13598,15532,14676,14463,16864,23421,24686,21523,14938
8/29/2020,Florida,Charlotte County,181522,78.725,17,2665,3,110,49624,339,26.9,-81.95,2225,88453,93069,11359,13330,14354,13100,15433,25449,36403,32923,19171
8/29/2020,Florida,Santa Rosa County,174049,77.245833,21,4655,1,55,42644,281,30.7,-87.02,3040,88793,85256,20285,21933,21979,23334,22751,25605,20250,12338,5574
8/29/2020,Florida,Collier County,372678,81.591525,34,11576,3,176,121069,866,26.08,-81.4,5970,183561,189117,34353,37207,35953,36072,39039,47389,53970,54899,33796
8/29/2020,Florida,DeSoto County,37241,77.977778,6,1475,1,22,16655,111,27.19,-81.81,1656,21160,16081,3956,4123,5239,5013,4229,4523,4258,3811,2089
8/29/2020,Florida,Okaloosa County,203478,78.015789,11,4152,1,76,49642,254,30.6875,-86.5925,2802,103224,100254,26333,22774,31775,28666,21945,27420,23091,13869,7605
8/29/2020,Florida,Escambia County,313249,75.153731,35,11177,4,186,108538,778,30.61,-87.33,2268,155087,158162,37371,39145,50540,38917,33684,41643,37186,22409,12354
8/29/2020,Florida,Monroe County,76483,79.424,8,1707,0,16,19246,112,25.12,-81.15,9679,39866,36617,6685,5965,8674,9510,9943,12592,12111,7598,3405
8/29/2020,Florida,Brevard County,587769,77.314815,19,7202,1,209,134412,669,28.3,-80.7,4032,287247,300522,57188,63194,65332,62545,64508,92296,85624,60075,37007
8/29/2020,Florida,Hendry County,41018,78.316667,7,1974,0,39,13478,176,26.55,-81.17,3082,21619,19399,6181,5960,5789,5408,5070,5078,3673,2519,1340
8/29/2020,Florida,Columbia County,69999,74.754545,5,3317,0,33,24924,186,30.23,-82.63,2075,36175,33824,8454,8490,9157,8588,8125,9436,8965,5768,3016
8/29/2020,Florida,Sumter County,124995,76.058333,17,1857,3,50,28837,221,28.71,-82.08,1503,62419,62576,4912,4818,6454,7631,7475,10952,31782,37721,13250
8/29/2020,Florida,Hamilton County,14364,75.1,2,699,0,6,7450,28,30.49,-82.95,1345,8358,6006,1526,1580,2452,1700,1742,1918,1789,1108,549
8/29/2020,Florida,Okeechobee County,41275,77.055556,6,1240,0,15,15768,135,27.39,-80.89,2309,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051
8/29/2020,Florida,Orange County,1355921,78.435979,149,33901,5,376,441868,1352,28.51,-81.32,2601,664891,691030,167657,174424,227434,207011,183459,170537,123196,66269,35934
